Finished,Which faculty are you from?,Which department are you affiliated to? [RSM],Which department are you affiliated to? [ESE],What is your position?,Are you member of any research institute affiliated with RSM or ESE?,What is your experience with open science practices?,"In your opinion, how important for your field is it that researchers preregister their studies?",What is your experience with study preregistration?,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would apply to you?,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would apply to you? [Text],What is the total number of preregistered studies that you have conducted? [Text],"In your opinion, how important for your field is it that materials and/or code are openly available?",What is your experience with using open materials and/or code?,What is your experience with sharing open materials and/or code?,The following are possible concerns that researchers could have about making their materials and/or code openly available. Which of these concerns would apply to you?,The following are possible concerns that researchers could have about making their materials and/or code openly available. Which of these concerns would apply to you? [Text],"In your opinion, how important for your field is it that data from published research are openly available?",What is your experience with using open data?,What is your experience with sharing open data?,The following are possible concerns that researchers could have about making their data openly available. Which of these concerns would apply to you?,The following are possible concerns that researchers could have about making their data openly available. Which of these concerns would apply to you? [Text],"In your opinion, how important is pre-publication archiving for your field?",What is your experience with pre-publication archiving?,The following are possible concerns that researchers could have about uploading a manuscript to a pre-publication archive before submitting it for peer review. Which of these concerns would apply to you?,The following are possible concerns that researchers could have about uploading a manuscript to a pre-publication archive before submitting it for peer review. Which of these concerns would apply to you? [Text],Approximately what proportion of your publications from the last 5 years are open access?,Many open access journals charge a fee for processing the article for publication. How have you managed payment of these fees?,Many open access journals charge a fee for processing the article for publication. How have you managed payment of these fees? [Text],Please indicate your awareness of each of the open science resources listed below [Open Science Framework],Please indicate your awareness of each of the open science resources listed below [GitHub],Please indicate your awareness of each of the open science resources listed below [EUR data repository/Figshare],Please indicate your awareness of each of the open science resources listed below [4TU Center for Research Data],Please indicate your awareness of each of the open science resources listed below [EUR SurfDrive],Please indicate your awareness of each of the open science resources listed below [EUR Dropbox (not personal)],Please indicate your awareness of each of the open science resources listed below [FAIR data principles],Please indicate your awareness of each of the open science resources listed below [EUR RePub],Please indicate your awareness of each of the open science resources listed below [Zenodo],Please indicate your awareness of each of the open science resources listed below [Other 1],Please indicate your awareness of each of the open science resources listed below [Other 1 – Text],Please indicate your awareness of each of the open science resources listed below [Other 2],Please indicate your awareness of each of the open science resources listed below [Other 2 – Text],During March 2021 ERIM launched an ORCID campaign. Did you participate in it and got your own ORCID iD?,The following are possible barriers to the uptake of open science practices. Please place a tick beside any statement that you agree is a barrier in your field.,The following are possible barriers to the uptake of open science practices. Please place a tick beside any statement that you agree is a barrier in your field [Text],Are you sharing your knowledge about open science practices with others?,Are you sharing your knowledge about open science practices with others? [Text],Do you expect that ERIM supports you in learning open science practices?,Which of the following open science practices would you like ERIM to provide information or support for?,Which of the following open science practices would you like ERIM to provide information or support for? [Text]
True,Rotterdam School of Management (RSM),Accounting and control,,PhD student,ERIM,"I am aware, but have not used open science practices in my research",Moderately important,"I have some experience with study preregistration, but do not use it regularly",It might delay data collection,,,Moderately important,"I am aware of open materials and/or code, but have not used it in my research","I am aware of open materials and/or code, but have not shared my own",Other researchers might criticise my materials and/or code;Others might find it difficult to understand my materials and/or code;Sharing these materials and/or code could result in others asking me to provide assistance for their research;I might lose control over how my materials and/or code are being used;I might not receive appropriate credit for developing the materials and/or code if I make them openly available;There could be issues related to intellectual property,,Moderately important,"I am aware of open data, but have not used this in my research","I am aware of open data, but have not shared my data","There could be issues related to ethics;I think it is unfair for researchers beyond the original team to benefit (e.g. through future publications, career advancement) from my data collection;I might not receive appropriate credit for my data collection;I might lose control over how my data are being used;Other researchers could use my data for another study that I intended to conduct in the future;It will take too much time or effort to share research data",,Not at all important,"Until now, I was unaware of ""pre-publication archiving""","Some journals might not publish findings that are uploaded to a pre-publication archive;Other people might copy my research and publish it before I do;Non-peer-reviewed findings might add noise to the literature;Availability of the pre-publication manuscript might highlight differences (e.g., errors in analysis, revisions to hypotheses) between the original conception of the research and the ultimately published work",,I don’t know/prefer not to answer,I don’t know/prefer not to answer,,"I am aware of it, but don't use it","I am aware of it, but don't use it","I am aware of it, but don't use it",I am unaware of this,I use this,"I am aware of it, but don't use it","I am aware of it, but don't use it",I am unaware of this,I am unaware of this,I am unaware of this,,I am unaware of this,,"Yes, I participated and got an ORCID iD",Lack of recognition in my field about the value of open science practices;Lack of time to engage in open science practices;Lack of time to learn open science practices;Researchers are discouraged from engaging in open science practices by their colleagues;Lack of interest from researchers,,I don’t know/prefer not to answer,,Yes,I don’t know/prefer not to answer,
True,Rotterdam School of Management (RSM),Marketing management,,Tenure track,ERIM,I have extensive experience with open science practices,Extremely important,"I am aware of study preregistration, but have not used it in my research",I do not share any of these concerns,,,Extremely important,I regularly use and/or create open materials and/or code,I regularly share open materials and/or code,Reuse of my materials and/or code could violate the epistemological framework of my research,,Extremely important,"I have some experience using open data, but do not use them regularly","I have some experience sharing open data, but not regularly",There could be issues related to privacy,,Extremely important,I have some experience with pre-publication archiving,Non-peer-reviewed findings might add noise to the literature,,All,"It was paid under the ""blanket agreement"" between VSNU and selected academic publishers;I collaborated with others and other co-author paid the fees with their research funding",,"I am aware of it, but don't use it",I use this,"I am aware of it, but don't use it",I am unaware of this,I use this,I use this,I am unaware of this,I use this,I am unaware of this,,,,,I don't know/prefer not to answer,Lack of credit in my institution for engaging in open science;Lack of recognition in my field about the value of open science practices;Lack of mandates from funders; institutions or other regulators;Lack of interest from researchers,,I share my knowledge with my colleagues informally,,Yes,Preregistration;Open Data,
True,Rotterdam School of Management (RSM),Marketing management,,Tenure track,ERIM,I have some experience with open science practices,Extremely important,"I am aware of study preregistration, but have not used it in my research",I do not share any of these concerns,,,Extremely important,I regularly use and/or create open materials and/or code,"I have some experience with open materials and/or code, but do not share mine regularly",I might lose control over how my materials and/or code are being used;I might not receive appropriate credit for developing the materials and/or code if I make them openly available;There could be issues related to intellectual property;Other,These concerns are not preventing me from sharing my materials and code. They are just things that I wish were addressed/prevented. ,Extremely important,"I am aware of open data, but have not used this in my research","I am aware of open data, but have not shared my data",There could be issues related to ethics;There could be issues related to privacy;Other,"Ethics and privacy concerns need to be addressed before data collection, and again before data sharing. Open data doesn't mean sharing all data without any consideration for ethical and legal requirements. But sometimes it feels as if that's how it's interepreted.",Very important,I have some experience with pre-publication archiving,Other people might copy my research and publish it before I do;Non-peer-reviewed findings might add noise to the literature,,I don’t know/prefer not to answer,Other,no publications so far,"I am aware of it, but don't use it",I use this,"I am aware of it, but don't use it",I am unaware of this,"I am aware of it, but don't use it","I am aware of it, but don't use it","I am aware of it, but don't use it","I am aware of it, but don't use it",I am unaware of this,,,,,"No, I did not participate since I already had an ORCID iD","Lack of recognition in my field about the value of open science practices;Lack of mandates from funders; institutions or other regulators;Lack of information about open science practices;Lack of professional staff that provide support for open science practices;Lack of research funding to support open science practices;Lack of training required to implement open science practices;Lack of time to engage in open science practices;Lack of time to learn open science practices;Lack of expertise to engage in open science practices (e.g., assignment of metadata);Researchers are discouraged from engaging in open science practices by their colleagues;PhD students are discouraged from engaging in open science practices by thesis supervisors;Lack of interest from researchers;Other","ERIM & RSM requirements to publish in top journals that are sometimes even hostile towards Open Science. RSM & ERIM say they value open science, but their actions don't line up. Currently, researchers who adopt open science practices are appreciated if and only if they also publish in the top journals. So open science practices are an extra requirement, not something that is valued on its own.",I share my knowledge with my colleagues by offering seminars and/or giving talks;I share my knowledge with my students or fellow research students;Other,colleagues = RSM & non-RSM,Yes,Other,"all of them, but support should be more then ""provide information"". Real support would be taking into account the use of open science practices for tenure requirements - not as an additional requirement, but as something that can compensate the number of publications. ERIM should put more weight on research quality, and less so on quantity."
True,Rotterdam School of Management (RSM),Organisation & personnel management,,PhD student,ERIM,"I am aware, but have not used open science practices in my research",Very important,"I am aware of study preregistration, but have not used it in my research",I do not share any of these concerns,,,Slightly important,"I am aware of open materials and/or code, but have not used it in my research","I am aware of open materials and/or code, but have not shared my own",I do not share any of these concerns,,Slightly important,"I am aware of open data, but have not used this in my research","I am aware of open data, but have not shared my data",There could be issues related to intellectual property;There could be issues related to ethics;There could be issues related to privacy,,Not at all important,I don’t know/prefer not to answer,"Some journals might not publish findings that are uploaded to a pre-publication archive;Non-peer-reviewed findings might add noise to the literature;Availability of the pre-publication manuscript might highlight differences (e.g., errors in analysis, revisions to hypotheses) between the original conception of the research and the ultimately published work",,I don’t know/prefer not to answer,I don’t know/prefer not to answer,,"I am aware of it, but don't use it","I am aware of it, but don't use it",I use this,I am unaware of this,I use this,I use this,I use this,I am unaware of this,I am unaware of this,,,,,"Yes, I participated and got an ORCID iD",Lack of funding for open access publishing;Lack of recognition in my field about the value of open science practices;Lack of mandates from funders; institutions or other regulators;Lack of training required to implement open science practices;Researchers don't want to be told how to do their research;Lack of interest from researchers,,I share my knowledge with my colleagues informally,,Yes,Open access publishing;I don’t know/prefer not to answer,
True,Rotterdam School of Management (RSM),Marketing management,,Tenured faculty member,ERIM,I have extensive experience with open science practices,Very important,I regularly preregister my studies,It might delay data collection,,30,Extremely important,I regularly use and/or create open materials and/or code,I regularly share open materials and/or code,I do not share any of these concerns,,Extremely important,I regularly use open data,I regularly share open data,I do not share any of these concerns,,I don’t know/prefer not to answer,I have some experience with pre-publication archiving,"Availability of the pre-publication manuscript might highlight differences (e.g., errors in analysis, revisions to hypotheses) between the original conception of the research and the ultimately published work",,Some,My open access publications did not involve fees;I submit my research to journals that do not provide open access options,,I use this,"I am aware of it, but don't use it","I am aware of it, but don't use it",I am unaware of this,"I am aware of it, but don't use it",I use this,I use this,I use this,I am unaware of this,I use this,aspredicted,"I am aware of it, but don't use it",researchbox,"No, I did not participate since I already had an ORCID iD","Lack of time to engage in open science practices;Lack of time to learn open science practices;Lack of expertise to engage in open science practices (e.g., assignment of metadata)",,I share my knowledge with my colleagues informally;I share my knowledge with my colleagues by offering seminars and/or giving talks;I share my knowledge with my students or fellow research students,,Yes,Preregistration;Open Materials and/or Code;Open Data;Open access publishing,
True,Rotterdam School of Management (RSM),Business-society management,,Tenure track,ERIM,"I am aware, but have not used open science practices in my research",Not at all important,"Until now, I was unaware of study preregistration",Other,They do not apply to me as I am a Qualitative Researcher,,Researchers in my discipline do not use materials and/or code,"Until now, I hadn't heard of open materials and/or code","Until now, I hadn't heard of open materials and/or code",Other,the context specific nature of qualitative data as well as ethical issues pertaining to anonymity and researcher/informant relationship make sharing qualitative data difficult in a quantitative understanding of open science,Not at all important,"Until now, I was unaware of open data","Until now, I was unaware of open data",Other,None of these questions take into account issues of open science with regards to qualitative research,Not at all important,"Until now, I was unaware of ""pre-publication archiving""",Other,does not apply to my work as a QUALITATIVE RESEARCHER ,Half,"It was paid under the ""blanket agreement"" between VSNU and selected academic publishers",,I am unaware of this,I am unaware of this,I am unaware of this,I am unaware of this,I use this,I use this,I am unaware of this,I am unaware of this,I am unaware of this,,,,,"Yes, I participated and got an ORCID iD",Other,The open access discussion does not properly take into account issues with relation to how the framework would work for qualitative research,No,,No,,
True,Rotterdam School of Management (RSM),Business-society management,,PhD student,ERIM,"I am aware, but have not used open science practices in my research",Moderately important,"I am aware of study preregistration, but have not used it in my research",I need to look at my data before I can decide how to best analyse it;Preregistration might lead to other people taking my research idea and implementing my plan,,,Very important,"I am aware of open materials and/or code, but have not used it in my research","I am aware of open materials and/or code, but have not shared my own",I do not share any of these concerns,,Very important,"I am aware of open data, but have not used this in my research","I am aware of open data, but have not shared my data",There could be issues related to privacy;Other researchers could use my data for another study that I intended to conduct in the future;It devalues research data collection;It will take too much time or effort to share research data,,Moderately important,"Until now, I was unaware of ""pre-publication archiving""",I do not share any of these concerns,,I don’t know/prefer not to answer,I don’t know/prefer not to answer,,"I am aware of it, but don't use it","I am aware of it, but don't use it","I am aware of it, but don't use it",I am unaware of this,I use this,I use this,I am unaware of this,I use this,I am unaware of this,,,,,"Yes, I participated and got an ORCID iD",Lack of funding for open access publishing;Lack of credit in my institution for engaging in open science;Lack of recognition in my field about the value of open science practices;Lack of mandates from funders; institutions or other regulators;Lack of information about open science practices;Lack of time to engage in open science practices;Lack of time to learn open science practices,,I share my knowledge with my colleagues informally,,Yes,Preregistration;Open access publishing,
True,Rotterdam School of Management (RSM),Strategic management & entrepreneurship,,Tenured faculty member,Neither,"I am aware, but have not used open science practices in my research",Moderately important,"I am aware of study preregistration, but have not used it in my research",Preregistration stifles research creativity or flexibility;Preregistration might lead to other people taking my research idea and implementing my plan,,,Moderately important,"I am aware of open materials and/or code, but have not used it in my research","I am aware of open materials and/or code, but have not shared my own",I might not receive appropriate credit for developing the materials and/or code if I make them openly available;There could be issues related to intellectual property,,Moderately important,"I have some experience using open data, but do not use them regularly","I am aware of open data, but have not shared my data","I think it is unfair for researchers beyond the original team to benefit (e.g. through future publications, career advancement) from my data collection;I might not receive appropriate credit for my data collection;Other researchers could use my data for another study that I intended to conduct in the future;It devalues research data collection",,Slightly important,"Until now, I was unaware of ""pre-publication archiving""","Other people might copy my research and publish it before I do;Availability of the pre-publication manuscript might highlight differences (e.g., errors in analysis, revisions to hypotheses) between the original conception of the research and the ultimately published work",,None,I submit my research to journals that do not provide open access options,,"I am aware of it, but don't use it",I am unaware of this,I am unaware of this,I am unaware of this,I am unaware of this,I am unaware of this,I am unaware of this,"I am aware of it, but don't use it",I am unaware of this,,,,,"No, I did not participate and I do not have an ORCID iD",Lack of credit in my institution for engaging in open science;Lack of recognition in my field about the value of open science practices;Lack of information about open science practices;Lack of time to learn open science practices,,No,,I don’t know/prefer not to answer,,
True,Rotterdam School of Management (RSM),Technology & operation management,,Tenured faculty member,ERIM,I have some experience with open science practices,Very important,"I have some experience with study preregistration, but do not use it regularly",Preregistration prevents exploratory research;Preregistration might make it more difficult to publish in certain journals;Other,Journals have double standards: they want pre-registration but also perfect results and no exploration. ,,Very important,"I am aware of open materials and/or code, but have not used it in my research","I have some experience with open materials and/or code, but do not share mine regularly",Other researchers might criticise my materials and/or code;Other researchers might find errors in my published work,,Moderately important,"I am aware of open data, but have not used this in my research","I am aware of open data, but have not shared my data",Other researchers might criticise my data and/or research practices,,Moderately important,"Until now, I was unaware of ""pre-publication archiving""","Some journals might not publish findings that are uploaded to a pre-publication archive;Availability of the pre-publication manuscript might highlight differences (e.g., errors in analysis, revisions to hypotheses) between the original conception of the research and the ultimately published work",,Some,My open access publications did not involve fees,,I am unaware of this,I am unaware of this,I am unaware of this,"I am aware of it, but don't use it","I am aware of it, but don't use it","I am aware of it, but don't use it","I am aware of it, but don't use it",I am unaware of this,"I am aware of it, but don't use it",,,,,"No, I did not participate and I do not have an ORCID iD","Lack of training required to implement open science practices;Lack of time to engage in open science practices;Lack of time to learn open science practices;Lack of expertise to engage in open science practices (e.g., assignment of metadata)",,I share my knowledge with my colleagues informally;I share my knowledge with my students or fellow research students,,Yes,Preregistration;Open Materials and/or Code;Open Data;Pre-publication archiving;Open access publishing;Open access archiving in a repository,
True,Rotterdam School of Management (RSM),Business-society management,,Tenure track,ERIM,"I am aware, but have not used open science practices in my research",Moderately important,"I am aware of study preregistration, but have not used it in my research",Other,"I most do inductive research, for which pre-registration would make no sense.",,Researchers in my discipline do not use materials and/or code,"I am aware of open materials and/or code, but have not used it in my research","I am aware of open materials and/or code, but have not shared my own",Other,"Again, sharing data does not make sense for qualitative data (but seems reasonable for other types of data).",I don’t know/prefer not to answer,"I am aware of open data, but have not used this in my research","I am aware of open data, but have not shared my data",Other,"For qualitative data, this often makes little sense (particularly for field notes and other data whose function is mainly to help people who collectected the data remember further details).",I don’t know/prefer not to answer,I am aware of pre-publication archiving but have not used it,Some journals might not publish findings that are uploaded to a pre-publication archive;Other,Journals such as AMJ require that the document is non online anywhere...,None,Other,All four papers that I published are hidded behind a paywall. That is a shame.,I am unaware of this,"I am aware of it, but don't use it","I am aware of it, but don't use it",I am unaware of this,"I am aware of it, but don't use it","I am aware of it, but don't use it",I am unaware of this,I am unaware of this,I am unaware of this,,,,,"No, I did not participate since I already had an ORCID iD",Lack of funding for open access publishing;Lack of time to learn open science practices,,No,,Yes,Open access publishing,
True,Erasmus School of Economics (ESE),,Economics,Tenured faculty member,Tinbergen,I have some experience with open science practices,Very important,I regularly preregister my studies,I do not share any of these concerns,,4,Very important,I regularly use and/or create open materials and/or code,I regularly share open materials and/or code,I do not share any of these concerns,,Very important,I regularly use open data,I regularly share open data,I do not share any of these concerns,,Very important,I have extensive experience with preprint archiving,I do not share any of these concerns,,Some,"My open access publications did not involve fees;It was paid under the ""blanket agreement"" between VSNU and selected academic publishers",,"I am aware of it, but don't use it","I am aware of it, but don't use it","I am aware of it, but don't use it",I am unaware of this,"I am aware of it, but don't use it",I use this,I am unaware of this,I use this,I am unaware of this,,,,,"No, I did not participate since I already had an ORCID iD",Lack of funding for open access publishing,,I share my knowledge with my colleagues informally,,No,,
True,Erasmus School of Economics (ESE),,Applied economics,Tenured faculty member,Tinbergen,I have some experience with open science practices,Not at all important,"I am aware of study preregistration, but have not used it in my research",Preregistration might make it more difficult to publish in certain journals,,,Very important,"I am aware of open materials and/or code, but have not used it in my research","I have some experience with open materials and/or code, but do not share mine regularly",Others might find it difficult to understand my materials and/or code,,Very important,"I have some experience using open data, but do not use them regularly",I don’t know/prefer not to answer,I do not share any of these concerns,,Extremely important,I have extensive experience with preprint archiving,I do not share any of these concerns,,Some,"It was paid under the ""blanket agreement"" between VSNU and selected academic publishers;It was paid using the Erasmus Open Access Fund;I collaborated with others and other co-author paid the fees with their research funding",,I am unaware of this,"I am aware of it, but don't use it",I am unaware of this,I am unaware of this,"I am aware of it, but don't use it",I use this,I am unaware of this,I use this,I am unaware of this,,,,,"No, I did not participate since I already had an ORCID iD",Lack of funding for open access publishing;Lack of professional staff that provide support for open science practices;Lack of research funding to support open science practices;Lack of time to engage in open science practices;Lack of time to learn open science practices,,No,,No,,
True,Erasmus School of Economics (ESE),,Economics,Tenured faculty member,Tinbergen,I have some experience with open science practices,Not at all important,"I am aware of study preregistration, but have not used it in my research",I need to look at my data before I can decide how to best analyse it;Preregistration might lead to other people taking my research idea and implementing my plan,,,Very important,"I am aware of open materials and/or code, but have not used it in my research",I regularly share open materials and/or code,I might not receive appropriate credit for developing the materials and/or code if I make them openly available;There could be issues related to intellectual property,,Slightly important,"I am aware of open data, but have not used this in my research","I am aware of open data, but have not shared my data","I think it is unfair for researchers beyond the original team to benefit (e.g. through future publications, career advancement) from my data collection",,I don’t know/prefer not to answer,I don’t know/prefer not to answer,I do not share any of these concerns,,Most,"It was paid under the ""blanket agreement"" between VSNU and selected academic publishers",,I am unaware of this,I am unaware of this,I am unaware of this,I am unaware of this,I am unaware of this,I use this,I am unaware of this,I use this,I am unaware of this,,,,,"No, I did not participate since I already had an ORCID iD","Lack of funding for open access publishing;Lack of credit in my institution for engaging in open science;Lack of recognition in my field about the value of open science practices;Lack of information about open science practices;Lack of professional staff that provide support for open science practices;Lack of time to engage in open science practices;Lack of time to learn open science practices;Lack of expertise to engage in open science practices (e.g., assignment of metadata)",,I share my knowledge with my colleagues informally,,I don’t know/prefer not to answer,,
True,Erasmus School of Economics (ESE),,Econometrics,Tenured faculty member,ERIM,I have some experience with open science practices,Not at all important,"Until now, I was unaware of study preregistration",I do not share any of these concerns,,,Very important,"I have some experience with open materials and/or code, but do not use them regularly","I have some experience with open materials and/or code, but do not share mine regularly",I do not share any of these concerns,,Very important,"I have some experience using open data, but do not use them regularly","I have some experience sharing open data, but not regularly",I do not share any of these concerns,,Moderately important,I have some experience with pre-publication archiving,Making my work available pre-publication might reduce the number of citations to the ultimately published work,,None,I don’t know/prefer not to answer,,I am unaware of this,I use this,"I am aware of it, but don't use it",I am unaware of this,"I am aware of it, but don't use it",I am unaware of this,I am unaware of this,"I am aware of it, but don't use it",I am unaware of this,I use this,Personal website,,,"No, I did not participate since I already had an ORCID iD",Lack of funding for open access publishing,,No,,Yes,Open Materials and/or Code;Open Data;Open access publishing,
True,Erasmus School of Economics (ESE),,Applied economics,Tenured faculty member,"ERIM,Tinbergen",I have some experience with open science practices,Moderately important,"I have some experience with study preregistration, but do not use it regularly",It might delay data collection;Other,"it may give a false sense of security in terms of ""if preregistered, then we cannot engange in unethical research practices"". I think it will still be able to engage in unethical research practices",,Moderately important,"I am aware of open materials and/or code, but have not used it in my research",I regularly share open materials and/or code,Sharing these materials and/or code could result in others asking me to provide assistance for their research;I might lose control over how my materials and/or code are being used;I might not receive appropriate credit for developing the materials and/or code if I make them openly available;Other,making these materials publicly available takes more time,Moderately important,"I am aware of open data, but have not used this in my research","I have some experience sharing open data, but not regularly",There could be issues related to intellectual property;There could be issues related to ethics;There could be issues related to privacy;I might not receive appropriate credit for my data collection;Other researchers could use my data for another study that I intended to conduct in the future;It will take too much time or effort to share research data,,Moderately important,I have some experience with pre-publication archiving,Some journals might not publish findings that are uploaded to a pre-publication archive;Non-peer-reviewed findings might add noise to the literature,,I don’t know/prefer not to answer,"It was paid under the ""blanket agreement"" between VSNU and selected academic publishers;It was paid using the Erasmus Open Access Fund",,"I am aware of it, but don't use it",I am unaware of this,"I am aware of it, but don't use it",I am unaware of this,I am unaware of this,I am unaware of this,I am unaware of this,"I am aware of it, but don't use it",,,,,,"No, I did not participate since I already had an ORCID iD",Lack of funding for open access publishing;Lack of credit in my institution for engaging in open science;Lack of recognition in my field about the value of open science practices;Lack of research funding to support open science practices;Lack of time to engage in open science practices;Lack of time to learn open science practices,,I share my knowledge with my colleagues informally,,Yes,Preregistration;Open Materials and/or Code;Open Data;Pre-publication archiving;Open access publishing;Open access archiving in a repository,
True,Erasmus School of Economics (ESE),,Economics,Tenured faculty member,Tinbergen,I have some experience with open science practices,Very important,"I have some experience with study preregistration, but do not use it regularly",I need to look at my data before I can decide how to best analyse it,,,Very important,"I have some experience with open materials and/or code, but do not use them regularly",I regularly share open materials and/or code,Other,"Some data sets are proprietary and cannot be shared, or third parties necessary for conducting research may not approve sharing data.  ",Moderately important,I regularly use open data,"I am aware of open data, but have not shared my data",There could be issues related to intellectual property;There could be issues related to privacy,,Very important,I have extensive experience with preprint archiving,I do not share any of these concerns,,Most,I don’t know/prefer not to answer,,I am unaware of this,I am unaware of this,"I am aware of it, but don't use it",I am unaware of this,I use this,I am unaware of this,I am unaware of this,I use this,I am unaware of this,,,,,"No, I did not participate since I already had an ORCID iD",Lack of recognition in my field about the value of open science practices;Lack of time to learn open science practices,,No,,I don’t know/prefer not to answer,,
True,Erasmus School of Economics (ESE),,Applied economics,Tenure track,Tinbergen,I have some experience with open science practices,Moderately important,"I am aware of study preregistration, but have not used it in my research",I do not share any of these concerns,,,Extremely important,I regularly use and/or create open materials and/or code,I regularly share open materials and/or code,Sharing these materials and/or code could result in others asking me to provide assistance for their research;There could be issues related to intellectual property,,Extremely important,I regularly use open data,I regularly share open data,There could be issues related to intellectual property;There could be issues related to ethics;There could be issues related to privacy,,Not at all important,I am aware of pre-publication archiving but have not used it,Some journals might not publish findings that are uploaded to a pre-publication archive;Non-peer-reviewed findings might add noise to the literature,,Some,I received a fee waiver from the journal,,I am unaware of this,I use this,"I am aware of it, but don't use it",I am unaware of this,"I am aware of it, but don't use it","I am aware of it, but don't use it",I am unaware of this,I am unaware of this,I am unaware of this,,,,,"No, I did not participate since I already had an ORCID iD",Lack of funding for open access publishing;Lack of credit in my institution for engaging in open science;Lack of recognition in my field about the value of open science practices;Lack of research funding to support open science practices;Lack of training required to implement open science practices;Lack of time to engage in open science practices;Lack of time to learn open science practices;Lack of interest from researchers,,No,,I don’t know/prefer not to answer,,
True,Erasmus School of Economics (ESE),,Business economics,Tenured faculty member,Neither,"Until now, I was unaware of open science practices",Slightly important,I don’t know/prefer not to answer,I do not share any of these concerns,,,Moderately important,"Until now, I hadn't heard of open materials and/or code","Until now, I hadn't heard of open materials and/or code",I do not share any of these concerns,,Moderately important,"I am aware of open data, but have not used this in my research","I am aware of open data, but have not shared my data",Other researchers could use my data for another study that I intended to conduct in the future,,Not at all important,I am aware of pre-publication archiving but have not used it,I do not share any of these concerns,,None,I don’t know/prefer not to answer,,I am unaware of this,"I am aware of it, but don't use it",I am unaware of this,I am unaware of this,I am unaware of this,I am unaware of this,I am unaware of this,I am unaware of this,I am unaware of this,,,,,"No, I did not participate and I do not have an ORCID iD",I do not perceive any barriers,,I don’t know/prefer not to answer,,No,,
True,Erasmus School of Economics (ESE),,Econometrics,Tenured faculty member,Tinbergen,"I am aware, but have not used open science practices in my research",Slightly important,"I am aware of study preregistration, but have not used it in my research",I need to look at my data before I can decide how to best analyse it;Preregistration prevents exploratory research;Preregistration stifles research creativity or flexibility,,,Very important,"I have some experience with open materials and/or code, but do not use them regularly","I have some experience with open materials and/or code, but do not share mine regularly",Others might find it difficult to understand my materials and/or code;Sharing these materials and/or code could result in others asking me to provide assistance for their research;There could be issues related to intellectual property,,Very important,"I have some experience using open data, but do not use them regularly","I have some experience sharing open data, but not regularly","There could be issues related to intellectual property;There could be issues related to privacy;I think it is unfair for researchers beyond the original team to benefit (e.g. through future publications, career advancement) from my data collection;I might not receive appropriate credit for my data collection;Other researchers could use my data for another study that I intended to conduct in the future;It will take too much time or effort to share research data",,Extremely important,I have extensive experience with preprint archiving,I do not share any of these concerns,,None,I submit my research to journals that do not provide open access options,,"I am aware of it, but don't use it",I use this,I am unaware of this,I am unaware of this,I use this,I use this,I am unaware of this,I use this,I am unaware of this,,,,,"Yes, I participated and got an ORCID iD",Lack of funding for open access publishing;Lack of credit in my institution for engaging in open science;Lack of recognition in my field about the value of open science practices;Lack of research funding to support open science practices;Lack of time to learn open science practices,,No,,Yes,Open Materials and/or Code;Open Data;Pre-publication archiving;Open access publishing;Open access archiving in a repository,
True,Erasmus School of Economics (ESE),,Applied economics,Postdoc or researcher,"ERIM,Tinbergen",I have extensive experience with open science practices,Very important,"I have some experience with study preregistration, but do not use it regularly",Preregistration prevents exploratory research,,,Extremely important,I regularly use and/or create open materials and/or code,I regularly share open materials and/or code,I do not share any of these concerns,,Very important,I regularly use open data,I regularly share open data,There could be issues related to privacy,,Slightly important,I am aware of pre-publication archiving but have not used it,Non-peer-reviewed findings might add noise to the literature;Making my work available pre-publication might reduce the number of citations to the ultimately published work;Other,Pre-publication might get popular press coverage without being peer-reviewed.,Most,"It was paid under the ""blanket agreement"" between VSNU and selected academic publishers;I paid the fees from my own research fund;I collaborated with others and other co-author paid the fees with their research funding;I received a fee waiver from the journal",,I use this,I use this,I use this,I am unaware of this,"I am aware of it, but don't use it","I am aware of it, but don't use it",I am unaware of this,I use this,I am unaware of this,,,,,"No, I did not participate since I already had an ORCID iD",Lack of funding for open access publishing;Lack of professional staff that provide support for open science practices;Lack of research funding to support open science practices;Lack of time to engage in open science practices;Lack of time to learn open science practices;Lack of interest from researchers,,I share my knowledge with my colleagues informally;I share my knowledge with my students or fellow research students;I share my knowledge with others through forum discussions (e.g. Facebook groups);I share my knowledge with others through writing posting (e.g. blogs webs magazines),,Yes,Preregistration;Open Data;Open access publishing,
True,Erasmus School of Economics (ESE),,Applied economics,Tenured faculty member,ERIM,I have some experience with open science practices,Very important,I regularly preregister my studies,I need to look at my data before I can decide how to best analyse it;Preregistration prevents exploratory research;Preregistration stifles research creativity or flexibility,,2,Very important,"I am aware of open materials and/or code, but have not used it in my research",I regularly share open materials and/or code,Sharing these materials and/or code could result in others asking me to provide assistance for their research;There could be issues related to intellectual property,,Very important,"I am aware of open data, but have not used this in my research",I regularly share open data,There could be issues related to privacy,,Moderately important,I have extensive experience with preprint archiving,Non-peer-reviewed findings might add noise to the literature,,None,My open access publications did not involve fees,,I am unaware of this,I am unaware of this,"I am aware of it, but don't use it",I am unaware of this,"I am aware of it, but don't use it","I am aware of it, but don't use it",I am unaware of this,I am unaware of this,I am unaware of this,,,,,"No, I did not participate since I already had an ORCID iD",I do not perceive any barriers,,No,,Yes,Pre-publication archiving,
